Name,location,location_score,check_in_day,check_in_week,check_out_day,check_out_week,score,price
더블트리 호텔 로스엔젤레스 커머스 (Doubletree Hotel Los Angeles/Commerce),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 9.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.1,"221,607"
Residence Inn by Marriott Los Angeles LAX/Century Boulevard,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"275,924"
엠버시 스위트 바이 힐튼 로스앤젤레스 인터내셔널 에어포트 노스 (Embassy Suites by Hilton Los Angeles International Airport North),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.2,"309,064"
베이사이드 호텔 (Bayside Hotel),"산타 모니카, 로스앤젤레스 (CA) - 지도에서 위치 보기",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.9,"389,210"
호텔 마리포사 로스앤젤레스 (Hotel Mariposa Los Angeles),"버뱅크, 로스앤젤레스 (CA) - 도심까지 7.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,9.0,"293,384"
ITH Surf City Hostel Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) - 도심까지 22.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.7,"59,433"
부에나 파크 그랜드 호텔 앤 스위트 (Buena Park Grand Hotel & Suites),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 31.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,6.4,"131,966"
메트로 플라자 호텔 (Metro Plaza Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 0.9km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.2,"194,236"
The Tangerine - a Burbank Hotel,"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 4.1km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,9.1,"194,236"
더 코브 호텔 어센드 호텔 컬렉션 (The Cove Hotel),"롱비치, 로스앤젤레스 (CA) - 도심까지 26.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"283,733"
The Belmont Shore Inn - Adults Only,"롱비치, 로스앤젤레스 (CA) - 도심까지 32.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"377,312"
프렌드쉽 모터 인 (Friendship Motor Inn),"코리아타운, 로스앤젤레스 (CA) - 도심까지 1.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.9,"189,449"
크리스탈 인 스위트 앤 스파 (Crystal Inn Suites & Spas),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.9,"138,250"
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"66,595"
아메리카스 베스트 밸류 인 할리우드 로스앤젤레스 (Americas Best Value Inn Hollywood Los Angeles),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.3,"166,312"
더 안자 - A 칼라바사스 호텔 (The Anza - A Calabasas Hotel),"카노가 공원, 로스앤젤레스 (CA) - 도심까지 24.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.1,"255,975"
Extended Stay America Suites - Los Angeles - Monrovia,"파사데나, 로스앤젤레스 (CA) - 도심까지 22.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.1,"139,104"
라마다 바이 윈덤 버뱅크 에어포트 (Ramada by Wyndham Burbank Airport),"버뱅크, 로스앤젤레스 (CA) - 도심까지 9.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.7,"218,898"
Silver Lake Pool & Inn,"헐리우드, 로스앤젤레스 (CA) - 도심까지 38m",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.9,"218,898"
Midwick Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 8.1km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"111,057"
SureStay Hotel by Best Western Santa Monica,"산타 모니카, 로스앤젤레스 (CA) - 도심까지 7.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.8,"281,828"
Montrose at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"383,727"
럭스 선셋 블러바드 호텔 (Luxe Sunset Boulevard Hotel),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.2,"383,727"
Del Mar Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 12.9km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.5,"120,599"
"Motel 6-Arcadia, CA - Los Angeles - Pasadena Area","파사데나, 로스앤젤레스 (CA) - 도심까지 21.1km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.1,"134,944"
그린리프 호텔 롱 비치 컨벤션 센터 (Greenleaf Hotel Long Beach Convention Center),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.4,"165,554"
"Beverly Wilshire, A Four Seasons Hotel","비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,9.0,"1,148,614"
Sonder Lüm (Sonder Lum),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.0,"380,031"
Foghorn Harbor Inn,"마리나 델 레이, 로스앤젤레스 (CA) - 도심까지 11.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.4,"380,031"
슈퍼 8 바이 윈덤 로스앤젤레스 다운타운 (Super 8 By Wyndham Los Angeles Downtown),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 1.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.5,"274,164"
마리나 델 레이 메리엇 (Marina del Rey Marriott),"마리나 델 레이, 로스앤젤레스 (CA) - 도심까지 11.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.2,"391,555"
스탠퍼드 인 앤 스위트 애너하임 (Stanford Inn & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.1,"229,723"
페어몬트 미라마르 호텔 앤 방갈로 (Fairmont Miramar Hotel and Bungalows),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"691,863"
하워드 존슨 바이 윈덤 토런스 (Howard Johnson by Wyndham Torrance),"토런스, 로스앤젤레스 (CA) - 도심까지 23.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.8,"198,524"
할리우드 팜 인 앤 스위트 (Hollywood Palms Inn & Suites),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,6.4,"177,244"
"선코스트 파크 호텔 애너하임, 태피스트리 컬렉션 바이 힐튼 (SunCoast Park Hotel Anaheim, Tapestry Collection by Hilton)","애너하임, 로스앤젤레스 (CA) - 도심까지 40.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.9,"252,209"
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.9,"738,637"
Palihotel Westwood Village,"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.8,"378,593"
파크 모텔 (Park Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 3.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,5.9,"378,593"
더 웨스트 할리우드 에디션 (The West Hollywood EDITION),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"713,552"
오션 뷰 호텔 (Ocean View Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"432,828"
Hyatt House Lax/century Blvd,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"279,184"
홈우드 스위트 바이 힐튼 아나하임 메인 게이트 에리아 (Homewood Suites by Hilton Anaheim-Main Gate Area),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.0,"229,309"
베스트웨스턴 플러스 파크 플레이스 인 미니 스위트 (Best Western Plus Park Place Inn Mini Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.9km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"409,394"
Courtyard by Marriott Los Angeles Monterey Park,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 9.8km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"242,556"
하워드 존슨 바이 윈덤 파사데나 (Howard Johnson by Wyndham Pasadena),"파사데나, 로스앤젤레스 (CA) - 도심까지 15.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"198,534"
Extended Stay America Suites - Los Angeles - Arcadia,"파사데나, 로스앤젤레스 (CA) - 도심까지 22.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.2,"140,259"
코트야드 로스앤젤레스 LA. 라이브 (Courtyard Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"691,735"
베스트웨스턴 플러스 아비타 스위트 (Best Western PLUS Avita Suites),"토런스, 로스앤젤레스 (CA) - 도심까지 23.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"232,764"
나이츠 인 (Knights Inn),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 0.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.8,"206,751"
데이즈 인 바이 윈덤 애너하임 니어 더 파크 (Days Inn by Wyndham Anaheim Near the Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 33.8km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"122,393"
캠브리아 호텔 LAX (Cambria Hotel LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 16.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"287,603"
홀리데이 인 토런스 (Holiday Inn Torrance),"토런스, 로스앤젤레스 (CA) - 도심까지 20.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.9,"286,445"
Extended Stay America Suites - Los Angeles - LAX Airport - El Segundo,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.7,"207,251"
캔들우드 스위트 애너하임 - 리조트 에어리아 (Candlewood Suites Anaheim - Resort Area),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"195,206"
르 메르디앙 패서디나 아카디아 (Le Méridien Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) - 도심까지 21.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"264,374"
라마다 바이 윈덤 컬버 시티 (Ramada by Wyndham Culver City),"컬버 시티, 로스앤젤레스 (CA) - 도심까지 6.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.5,"236,465"
트라일론 호텔 - 할리우드 (Trylon Hotel - Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"236,465"
홀리우드 인 익스프레스 사우스 (Hollywood Inn Express South),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.0,"172,138"
소네스타 셀렉트 로스 앤젤레스 토런스 사우스 베이 (Sonesta Select Los Angeles Torrance South Bay),"토런스, 로스앤젤레스 (CA) - 도심까지 20.1km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"248,332"
그랜드 레거시 앳 더 파크 (Grand Legacy At The Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.4,"330,544"
힐튼 글렌데일 호텔 (Hilton Glendale Hotel),"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.8,"228,881"
Extended Stay America Suites - Los Angeles - Torrance Harborgate Way,"토런스, 로스앤젤레스 (CA) - 도심까지 20.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.1,"143,724"
Disneyland Hotel,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"830,994"
호텔 퍼시픽 - 맨해튼 비치 (Hotel Pacific - Manhattan Beach),"비치 시티스, 로스앤젤레스 (CA) - 도심까지 20.0km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.8,"151,630"
하워드 존슨 바이 윈덤 부에나 파크 (Howard Johnson by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 29.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.8,"153,616"
Hyatt Place Glendale/los Angeles,"글렌데일, 로스앤젤레스 (CA) - 도심까지 6.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.8,"364,348"
미니 맨션 인 할리우드 힐스 (Mini Mansion in Hollywood Hills),"헐리우드, 로스앤젤레스 (CA) - 도심까지 1.4km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.2,"364,348"
힐튼 가든 인 애너하임 가든 그로브 (Hilton Garden Inn Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) - 도심까지 41.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.0,"176,424"
르 파크 앳 멜로즈 (Le Parc at Melrose),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"422,228"
더 바이시클 호텔 앤 카지노 (The Bicycle Hotel & Casino),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 11.2km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.8,"231,143"
더블트리 게스트 스위트 아나헤임 리조트 컨벤션 센터 (Doubletree Guest Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.8km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"183,628"
Hyatt House At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) - 도심까지 40.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.6,"319,559"
Stillwell Hotel,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"165,661"
호텔 어윈 (Hotel Erwin),"베니스 비치, 로스앤젤레스 (CA) - 도심까지 11.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.7,"501,703"
베스트웨스턴 플러스 래플스 인 앤 스위트 (Best Western Plus Raffles Inn and Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"218,301"
몬드리안 로스앤젤레스 호텔 (Mondrian Los Angeles Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.2,"383,470"
The Audemar Hotel,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.1,"383,470"
Hotel Amarano Burbank-Hollywood,"버뱅크, 로스앤젤레스 (CA) - 도심까지 4.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,9.5,"395,457"
더블트리 바이 힐튼 호텔 카슨 (DoubleTree by Hilton Hotel Carson),"토런스, 로스앤젤레스 (CA) - 도심까지 22.7km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"282,629"
라 퀸타 인 앤 스위트 바이 윈덤 잉글우드 (La Quinta Inn & Suites by Wyndham Inglewood),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.0,"278,170"
라마다 바이 윈덤 사우스 엘 몬테 (Ramada by Wyndham South El Monte),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 17.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.3,"176,850"
타자나 인 (Tarzana Inn),"카노가 공원, 로스앤젤레스 (CA) - 도심까지 17.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"191,222"
Palace Inn Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 13.8km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"95,571"
바이브 호텔 할리우드 (Vibe Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.0,"54,607"
"Studio 6 Suites Lawndale, CA South Bay","로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 17.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.7,"179,659"
애너하임 캐리지 인 (Anaheim Carriage Inn),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.5,"163,926"
오크 트리 인 (Oak Tree Inn),"파사데나, 로스앤젤레스 (CA) - 도심까지 22.8km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.6,"163,926"
SpringHill Suites Los Angeles Downey,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 16.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,9.2,"287,474"
슈퍼 8 바이 윈덤 잉글우드 - LAX (Super 8 By Wyndham Inglewood - LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.5km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.2,"237,744"
베스트웨스턴 로스앤젤레스 월드포트 호텔 (Best Western Los Angeles Worldport Hotel),"팔로스 버디스, 로스앤젤레스 (CA) - 도심까지 27.3km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,7.5,"178,388"
베스트웨스턴 노워크 인 (Best Western Norwalk Inn),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 18.6km",7,2023년 9월 9일,토요일,2023년 9월 10일,일요일,8.3,"166,825"
